district,subdistrict,unit_index,form_type,vote_phase,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,กรีน,กล้าธรรม,ก้าวอิสระ,ครูไทยเพื่อประชาชน,คลองไทย,ความหวังใหม่,ทางเลือกไทย,ท้องที่ไทย,ประชากรไทย,ประชาชน,ประชาชาติ,ประชาธิปัตย์,ประชาธิปไดยใหม่,ประชาอาสาชาติ,ประชาไทย,ปวงชนไทย,พร้อม,พลวัต,พลังธรรมใหม่,พลังประชารัฐ,พลังสังคมใหม่,พลังเพื่อไทย,พลังไทยรักชาติ,ฟิวชัน,ภูมิใจไทย,มิติใหม่,รวมพลังประชาชน,รวมใจไทย,รวมไทยสร้างชาติ,รักชาติ,วิชชั่นใหม่,สร้างอนาคตไทย,สังคมประชาธิปไดยไทย,อนาคตไทย,เครือข่ายชาวนาแห่งประเทศไทย,เป็นธรรม,เพื่อชาติไทย,เพื่อชีวิตใหม่,เพื่อบ้านเมือง,เพื่อไทย,เศรษฐกิจ,เสรีรวมไทย,แผ่นดินธรรม,แรงงานสร้างชาติ,โอกาสใหม่,ใหม่,ไทยก้าวหน้า,ไทยก้าวใหม่,ไทยชนะ,ไทยทรัพย์ทวี,ไทยธรรม,ไทยพร้อม,ไทยพิทักษ์ธรรม,ไทยภักดี,ไทยรวมไทย,ไทยสร้างไทย,ไทรวมพลัง,pdf_page,pdf_sequence,unit_district,source_subdistrict_pdf,polling_unit_no,moo,polling_place_pdf,registered_voters_66,province,registrar,latlong_subdistrict,latlong_location,latitude,longitude,electorate,latlong_row_id,latlong_match_method,latlong_match_score,coordinate_reused_count,merge_key_subdistrict_unit,latlong_merge_status
ควนขนุน,แพรกหา,4,partylist,election_day,677,643,25,9,1,0,0,0,0,0,7,0,1,80,0,358,5,0,0,0,0,10,0,0,0,0,0,0,111,0,0,2,15,0,0,0,0,0,0,2,1,0,2,22,5,0,0,2,0,1,1,1,3,8,0,1,1,1,0,0,2,4.0,360.0,ควนขนุน,แพรกหา,5.0,5,ศาลาประจ าหมู่บ้านบ้านเขาพังอิฐ,793.0,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านเขาพังอิฐ,7.6511029,100.0082279,2.0,133.0,location_exact_normalized,1.0,1.0,แพรกหา|4,matched
ควนขนุน,แพรกหา,5,partylist,election_day,417,403,9,5,0,0,0,0,2,0,1,0,0,49,0,262,0,0,0,0,0,1,0,0,0,0,0,0,68,0,2,0,2,0,0,0,0,0,0,0,1,0,1,4,3,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,1,4.0,361.0,ควนขนุน,แพรกหา,6.0,6,ศาลาประจ าหมู่บ้านบ้านเขาป้าเจ้,501.0,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านเขาป้าเจ้,7.6520326,100.0080005,2.0,134.0,location_exact_normalized,1.0,1.0,แพรกหา|5,matched
ควนขนุน,แพรกหา,6,partylist,election_day,434,414,12,8,0,0,0,0,1,0,0,0,0,68,0,226,4,0,0,1,0,1,0,0,1,0,0,0,85,1,0,0,3,0,0,0,0,0,0,0,1,1,1,14,1,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,4.0,362.0,ควนขนุน,แพรกหา,7.0,7,ศาลาประจ าหมู่บ้านบ้านไสหยี,535.0,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านไสหยี,7.6520326,100.0080005,2.0,135.0,location_exact_normalized,1.0,1.0,แพรกหา|6,matched
ควนขนุน,แพรกหา,7,partylist,election_day,385,371,8,6,1,0,0,0,0,0,1,0,0,34,2,220,1,0,0,0,0,5,0,1,0,0,1,0,68,0,0,3,3,0,0,0,1,0,0,0,0,1,0,12,0,0,0,0,0,1,0,1,0,6,0,0,0,2,1,0,0,4.0,363.0,ควนขนุน,แพรกหา,8.0,8,ศาลาประจ าหมู่บ้านบ้านควนน้อย,469.0,พัทลุง,อำเภอควนขนุน,แพรกหา,ศาลาประจำหมู่บ้านบ้านควนน้อย,7.674832,100.003384,2.0,136.0,location_exact_normalized,1.0,1.0,แพรกหา|7,matched
ควนขนุน,แหลมโตนด,0,partylist,election_day,512,492,17,3,0,1,0,0,1,0,2,0,0,53,2,299,4,0,0,0,0,6,0,1,0,1,0,0,37,0,2,1,8,0,1,0,1,0,0,0,3,4,2,40,5,3,0,1,0,1,0,0,2,5,0,2,0,3,0,0,1,1.0,253.0,ควนขนุน,แหลมโตนด,1.0,1,ศาลาประจ าหมู่บ้านบ้านกองเกวียน,642.0,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านกองเกวียน,7.828554299999999,100.0247788,2.0,47.0,location_exact_normalized,1.0,1.0,แหลมโตนด|0,matched
ควนขนุน,แหลมโตนด,1,partylist,election_day,386,364,14,8,0,2,1,0,1,0,1,0,0,31,0,211,7,0,0,0,0,2,0,0,0,0,0,0,57,0,0,1,10,0,1,0,0,0,0,0,0,0,0,19,7,0,0,0,0,0,1,0,0,8,0,0,0,4,0,0,0,1.0,254.0,ควนขนุน,แหลมโตนด,2.0,2,ศาลาประจ าหมู่บ้านบ้านแหลมโตนด,532.0,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านแหลมโตนด,7.812371,100.049519,2.0,48.0,location_exact_normalized,1.0,1.0,แหลมโตนด|1,matched
ควนขนุน,แหลมโตนด,2,partylist,election_day,326,313,9,4,0,0,0,0,0,0,0,0,0,34,1,206,2,0,1,0,0,1,0,0,0,0,0,1,31,1,1,0,5,0,0,0,0,0,0,0,1,1,0,19,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,1.0,255.0,ควนขนุน,แหลมโตนด,3.0,3,ศาลาประจ าหมู่บ้านบ้านมาบเนียน,397.0,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านมาบเนียน,7.838152273124791,100.0744355760674,2.0,49.0,location_exact_normalized,1.0,1.0,แหลมโตนด|2,matched
ควนขนุน,แหลมโตนด,3,partylist,election_day,590,555,29,6,0,2,0,1,0,0,1,0,1,60,2,306,5,0,0,1,0,7,0,0,0,1,0,0,92,0,1,1,3,0,0,0,1,0,0,0,3,0,3,35,6,1,0,1,3,1,1,3,4,8,0,0,0,1,0,0,0,1.0,256.0,ควนขนุน,แหลมโตนด,4.0,4,ศาลาประจ าหมู่บ้านบ้านเตง (โคกถิน),756.0,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านเตง(โคกถิน),7.838233,100.0031462,2.0,50.0,location_exact_normalized,1.0,1.0,แหลมโตนด|3,matched
ควนขนุน,แหลมโตนด,4,partylist,election_day,305,290,10,5,0,1,1,0,1,0,0,1,0,41,0,180,7,0,0,0,0,5,0,0,0,0,0,0,23,0,0,2,4,0,0,0,0,0,1,0,2,0,1,13,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1.0,257.0,ควนขนุน,แหลมโตนด,5.0,5,ศาลาประจ าหมู่บ้านบ้านหนองสามก้อน,408.0,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านหนองสามก้อน,7.828554299999999,100.0247788,2.0,51.0,location_exact_normalized,1.0,1.0,แหลมโตนด|4,matched
ควนขนุน,แหลมโตนด,5,partylist,election_day,224,217,7,0,0,1,0,0,0,0,0,0,0,17,0,140,3,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,1,0,1,28,3,0,0,0,0,0,1,0,1,4,0,2,0,0,0,0,0,1.0,258.0,ควนขนุน,แหลมโตนด,6.0,6,ศาลาประจ าหมู่บ้านบ้านทุ่งใน,270.0,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านทุ่งใน,7.828554299999999,100.0247788,2.0,52.0,location_exact_normalized,1.0,1.0,แหลมโตนด|5,matched
ควนขนุน,แหลมโตนด,6,partylist,election_day,323,313,8,2,0,0,0,0,0,0,0,0,0,28,1,233,2,0,0,0,0,1,1,0,0,0,0,0,12,0,0,1,3,0,0,0,2,0,0,0,1,0,1,17,6,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1.0,259.0,ควนขนุน,แหลมโตนด,7.0,7,ศาลาประจ าหมู่บ้านบ้านบนลาน,428.0,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านบนลาน,7.3838149,100.2598974,2.0,53.0,location_exact_normalized,1.0,1.0,แหลมโตนด|6,matched
ควนขนุน,แหลมโตนด,7,partylist,election_day,276,263,13,0,1,0,0,1,0,0,0,0,0,37,0,143,3,0,0,0,0,6,0,0,0,1,0,0,47,0,0,0,5,0,0,0,0,0,0,0,1,0,1,9,3,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,1.0,260.0,ควนขนุน,แหลมโตนด,8.0,8,ศาลาประจ าหมู่บ้านบ้านเสือสะอาด,325.0,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลประจำหมู่บ้านบ้านเสือสะอาด,7.828554299999999,100.0247788,2.0,54.0,location_fuzzy,0.9831,1.0,แหลมโตนด|7,matched
ควนขนุน,แหลมโตนด,8,partylist,election_day,232,223,6,3,0,2,0,0,0,0,0,0,0,23,0,156,1,0,0,0,0,2,0,0,0,0,0,0,15,0,0,0,3,1,0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1.0,261.0,ควนขนุน,แหลมโตนด,9.0,9,ศาลาประจ าหมู่บ้านบ้านในตลาด,332.0,พัทลุง,อำเภอควนขนุน,แหลมโตนด,ศาลาประจำหมู่บ้านบ้านในตลาด,7.3838149,100.2598974,2.0,55.0,location_exact_normalized,1.0,1.0,แหลมโตนด|8,matched
ควนขนุน,โตนดด้วน,0,partylist,election_day,262,248,7,7,0,0,0,0,1,0,0,0,1,28,0,112,4,0,0,0,0,1,1,0,0,1,0,0,68,0,0,1,7,1,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,5,0,3,0,0,0,1,0,0,0,2.0,299.0,ควนขนุน,โตนดด้วน,1.0,1,ศาลาประจ าหมู่บ้านบ้านไสค า,322.0,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านไสคำ,7.7160528,100.0191857,2.0,69.0,location_exact_normalized,1.0,1.0,โตนดด้วน|0,matched
ควนขนุน,โตนดด้วน,1,partylist,election_day,596,559,37,0,0,0,0,0,0,0,6,0,2,86,0,248,5,1,0,1,0,1,1,0,0,0,0,0,145,1,1,2,3,0,1,1,0,0,0,1,3,2,2,34,4,0,0,0,0,1,0,2,0,3,0,1,0,1,0,0,0,2.0,300.0,ควนขนุน,โตนดด้วน,2.0,2,ศาลาประจ าหมู่บ้านบ้านโคกโดน,751.0,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านโคกโดน,7.713701899999998,100.0255558,2.0,70.0,location_exact_normalized,1.0,1.0,โตนดด้วน|1,matched
ควนขนุน,โตนดด้วน,2,partylist,election_day,246,235,11,0,0,0,0,0,0,0,2,0,0,23,0,129,2,0,1,0,0,1,0,0,0,0,0,0,51,0,0,2,2,0,0,0,0,0,0,0,1,0,2,13,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2.0,301.0,ควนขนุน,โตนดด้วน,3.0,3,ศาลาประจ าหมู่บ้านบ้านหนองฟ้าผ่า,299.0,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านหนองฟ้าผ่า,7.7243442,100.0433388,2.0,71.0,location_exact_normalized,1.0,1.0,โตนดด้วน|2,matched
ควนขนุน,โตนดด้วน,3,partylist,election_day,231,226,4,1,0,0,0,0,0,0,1,0,0,29,0,111,2,0,0,0,0,1,1,0,0,0,0,0,52,0,0,0,8,0,0,0,1,0,0,0,1,0,0,15,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2.0,302.0,ควนขนุน,โตนดด้วน,4.0,4,ศาลาประจ าหมู่บ้านบ้านป่าตอ,291.0,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านป่าตอ,7.7285293,100.0221358,2.0,72.0,location_exact_normalized,1.0,1.0,โตนดด้วน|3,matched
ควนขนุน,โตนดด้วน,4,partylist,election_day,558,535,14,9,0,0,0,0,1,0,2,0,0,58,0,284,4,0,0,0,0,2,0,0,0,1,0,0,139,0,3,2,6,0,0,0,0,0,0,0,1,1,1,20,3,0,0,0,0,0,1,1,0,3,0,0,0,2,0,0,0,2.0,303.0,ควนขนุน,โตนดด้วน,5.0,5,ศาลาประจ าหมู่บ้านบ้านวังจระเข้,668.0,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านวังจระเข้,7.7160528,100.0191857,2.0,73.0,location_exact_normalized,1.0,1.0,โตนดด้วน|4,matched
ควนขนุน,โตนดด้วน,5,partylist,election_day,226,208,12,6,0,0,1,0,0,0,1,0,0,31,0,110,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,1,0,2,1,0,1,0,1,0,1,0,2.0,304.0,ควนขนุน,โตนดด้วน,6.0,6,ศาลาประจ าหมู่บ้านบ้านหนักกุล,262.0,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านหนักกุล,7.7160528,100.0191857,2.0,74.0,location_exact_normalized,1.0,1.0,โตนดด้วน|5,matched
ควนขนุน,โตนดด้วน,6,partylist,election_day,705,680,13,12,0,3,0,0,3,0,6,0,2,79,1,292,4,0,0,0,0,8,2,0,0,0,0,0,211,0,0,3,10,0,0,0,0,0,0,0,5,0,1,22,5,1,0,0,0,0,0,3,3,8,0,1,0,6,0,1,0,2.0,305.0,ควนขนุน,โตนดด้วน,7.0,7,ศาลาประจ าหมู่บ้านบ้านโคกโพธิ์,822.0,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านโคกโพธิ์,7.691745399999999,100.0315103,2.0,75.0,location_exact_normalized,1.0,1.0,โตนดด้วน|6,matched
ควนขนุน,โตนดด้วน,7,partylist,election_day,341,328,11,2,0,0,0,1,0,0,2,0,0,38,1,135,3,0,0,1,0,3,1,0,0,1,0,0,116,0,0,2,2,0,0,0,2,0,0,0,1,0,1,11,0,0,0,0,0,1,0,0,0,3,0,1,0,2,0,0,0,2.0,306.0,ควนขนุน,โตนดด้วน,8.0,8,ศาลาประจ าหมู่บ้านบ้านไสโดน,436.0,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านไสโดน,7.7160528,100.0191857,2.0,76.0,location_exact_normalized,1.0,1.0,โตนดด้วน|7,matched
ควนขนุน,โตนดด้วน,8,partylist,election_day,431,406,16,9,0,4,0,0,0,0,0,1,0,57,1,190,3,0,2,0,0,1,0,0,0,0,0,1,94,0,0,2,12,0,0,0,0,0,0,1,1,0,1,20,3,0,0,1,0,1,0,2,2,3,0,0,0,2,0,1,0,2.0,307.0,ควนขนุน,โตนดด้วน,9.0,9,ศาลาประจ าหมู่บ้านบ้านโตนดด้วน หมู่ที่ 9,516.0,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านโตนดด้วน หมู่ที่ 9,7.7160528,100.0191857,2.0,77.0,location_exact_normalized,1.0,1.0,โตนดด้วน|8,matched
ควนขนุน,โตนดด้วน,9,partylist,election_day,280,271,7,2,0,0,0,0,1,0,0,0,1,25,0,156,1,0,0,0,0,1,0,0,0,0,1,0,48,0,1,1,6,1,0,0,0,0,0,0,1,0,0,9,5,0,0,0,0,0,0,0,1,6,0,2,0,4,0,0,0,2.0,308.0,ควนขนุน,โตนดด้วน,10.0,10,ศาลาประจ าหมู่บ้านบ้านตีนคลอง,325.0,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้านบ้านตีนคลอง,7.7160528,100.0191857,2.0,78.0,location_exact_normalized,1.0,1.0,โตนดด้วน|9,matched
ควนขนุน,โตนดด้วน,10,partylist,election_day,374,356,11,7,0,0,0,0,1,0,0,0,0,42,0,166,5,0,1,0,0,0,0,0,0,1,0,0,101,0,0,0,3,0,0,2,0,0,0,0,1,0,1,12,2,0,0,0,1,1,0,0,0,6,0,1,0,9,0,0,0,2.0,309.0,ควนขนุน,โตนดด้วน,11.0,11,ศาลาประจ าหมู่บ้าน หมู่ที่ 11 บ้านไสเหรียง,454.0,พัทลุง,อำเภอควนขนุน,โตนดด้วน,ศาลาประจำหมู่บ้าน หมู่ที่ 11 บ้านไสเหรียง,7.7160528,100.0191857,2.0,79.0,location_exact_normalized,1.0,1.0,โตนดด้วน|10,matched
,,0,partylist,out_of_district_advance,765,729,5,31,0,5,0,0,0,0,4,0,0,387,1,170,5,0,0,0,0,0,0,1,0,1,0,0,91,1,2,1,12,0,0,1,0,0,0,0,2,0,0,27,6,1,0,0,0,1,1,1,0,1,0,0,0,4,0,3,0,,,,,,,,,,,,,,,,,,,,,unmatched
,,1,partylist,out_of_district_advance,762,731,9,22,2,6,0,0,0,0,6,0,0,323,1,218,4,0,1,0,0,2,1,0,0,0,2,0,95,0,3,1,12,0,0,0,1,0,0,0,0,1,0,23,16,3,0,1,0,1,1,3,1,1,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,unmatched
,,2,partylist,out_of_district_advance,765,745,6,14,0,3,0,0,0,0,2,0,1,345,1,227,4,0,1,0,0,0,0,0,0,0,1,0,98,0,1,1,9,0,0,0,0,0,0,0,2,0,0,30,9,3,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,unmatched
,,3,partylist,out_of_district_advance,520,498,2,20,0,1,0,0,0,0,0,0,0,242,0,141,3,0,0,0,0,0,0,1,0,0,0,0,60,0,2,0,7,1,0,1,0,1,0,0,1,0,0,20,5,1,0,0,0,2,1,0,1,1,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,unmatched
,,4,partylist,out_of_district_advance,765,731,3,31,0,2,0,1,1,0,3,0,0,376,1,177,4,0,1,1,0,0,0,0,0,0,0,0,101,0,1,0,9,1,0,0,1,0,0,0,5,0,0,28,5,2,0,1,0,0,1,5,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,unmatched
,,5,partylist,out_of_district_advance,763,727,2,34,0,0,0,0,1,0,4,0,0,360,1,226,0,0,0,0,0,3,0,0,0,0,0,0,81,0,4,1,4,1,0,0,0,0,0,0,0,0,0,16,8,3,0,0,0,3,1,2,0,1,0,0,0,4,0,2,1,,,,,,,,,,,,,,,,,,,,,unmatched
,,6,partylist,out_of_district_advance,765,733,4,28,1,1,0,0,0,1,0,0,0,399,0,180,4,0,0,0,0,0,0,1,0,1,0,0,83,0,0,2,10,0,0,0,0,1,0,1,1,0,0,31,2,3,0,0,1,1,0,3,0,1,0,1,0,3,0,1,0,,,,,,,,,,,,,,,,,,,,,unmatched
,,7,partylist,out_of_district_advance,765,736,5,24,0,2,0,0,1,0,0,0,0,346,0,227,4,0,0,0,0,3,0,0,0,1,0,0,88,0,1,1,9,1,0,0,0,0,0,0,2,0,0,27,7,2,0,0,0,0,4,2,0,2,0,1,0,2,0,3,0,,,,,,,,,,,,,,,,,,,,,unmatched
,,8,partylist,out_of_district_advance,765,739,3,23,1,3,2,0,1,0,1,0,0,374,0,207,5,0,4,0,0,0,1,0,0,0,0,0,82,0,3,1,10,0,0,1,0,0,0,0,2,0,0,23,6,1,0,0,1,0,0,2,0,2,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,unmatched
,,9,partylist,out_of_district_advance,770,741,8,21,1,0,0,0,0,0,2,1,0,345,0,244,9,0,0,0,0,1,0,2,0,2,0,0,79,1,2,1,9,0,0,0,0,0,0,0,1,0,0,22,11,2,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,unmatched
,,0,partylist,in_district_advance,9,9,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,unmatched
