district,subdistrict,unit_index,form_type,vote_phase,latitude,longitude,latlong_location,ballot_total,ballot_valid,ballot_invalid,ballot_no_vote,candidate_or_party,votes,vote_share
ควนขนุน,พนมวังก์,7,partylist,election_day,7.697101200000001,100.0275755,ศาลาประจำหมู่บ้านบ้านเกาะอ้ายเฒ่า,551,523,23,5,สร้างอนาคตไทย,0,0.0
ควนขนุน,พนางตุง,0,partylist,election_day,7.7777536,100.1167953,ศาลาประจำหมู่บ้านบ้านทะเลน้อย,412,384,18,10,สร้างอนาคตไทย,0,0.0
ควนขนุน,พนางตุง,1,partylist,election_day,7.7777536,100.1167953,ศาลาประจำหมู่บ้าน หมู่ที่ 2 บ้านทะเลน้อย,352,326,22,4,สร้างอนาคตไทย,0,0.0
ควนขนุน,พนางตุง,2,partylist,election_day,7.777721799999999,100.1033782,โรงเรียนควนพนางตุง,650,629,14,7,สร้างอนาคตไทย,0,0.0
ควนขนุน,พนางตุง,3,partylist,election_day,7.7346142,100.1285201,ศาลาประจำหมู่บ้านบ้านชายคลอง,367,356,7,4,สร้างอนาคตไทย,0,0.0
ควนขนุน,พนางตุง,4,partylist,election_day,7.7462876,100.1069393,ศาลาประจำหมู่บ้านบ้านท่าช้าง,659,634,19,6,สร้างอนาคตไทย,0,0.0
ควนขนุน,พนางตุง,5,partylist,election_day,7.7615069,100.1367166,ศาลาประจำหมู่บ้านบ้านไสคลิ้ง,680,655,19,6,สร้างอนาคตไทย,1,0.0015267175572519084
ควนขนุน,พนางตุง,6,partylist,election_day,7.767323999999999,100.08837,ศาลาประจำหมู่บ้านบ้านค่าย,483,455,25,3,สร้างอนาคตไทย,0,0.0
ควนขนุน,พนางตุง,7,partylist,election_day,7.7801171,100.0898175,ที่ทำการกำนันตำบลพนางตุง,726,682,38,6,สร้างอนาคตไทย,1,0.001466275659824047
ควนขนุน,พนางตุง,8,partylist,election_day,7.734145599999999,100.0256023,ศาลาประจำหมู่บ้านบ้านปากคลองเก่า,166,160,3,3,สร้างอนาคตไทย,0,0.0
ควนขนุน,พนางตุง,9,partylist,election_day,7.789683200000001,100.0953331,โรงเรียนบ้านธรรมเถียร,632,592,31,9,สร้างอนาคตไทย,0,0.0
ควนขนุน,พนางตุง,10,partylist,election_day,7.7781796,100.118286,ศาลาประจำหมู่บ้านบ้านไทรงาม,338,324,8,6,สร้างอนาคตไทย,1,0.0030864197530864196
ควนขนุน,พนางตุง,11,partylist,election_day,7.7615069,100.1367166,ศาลาเฉลิมพระเกียรติบ้านปากห้วย,548,515,27,6,สร้างอนาคตไทย,1,0.001941747572815534
ควนขนุน,พนางตุง,12,partylist,election_day,7.7615069,100.1367166,ศาลาเอนกประสงค์ หมู่ที่ 13,510,466,34,10,สร้างอนาคตไทย,1,0.002145922746781116
ควนขนุน,มะกอกเหนือ(เทศบาล),0,partylist,election_day,7.7391571,100.0863987,วัดประดู่เรียง,400,392,6,2,สร้างอนาคตไทย,0,0.0
ควนขนุน,มะกอกเหนือ(เทศบาล),1,partylist,election_day,7.7416636,100.0695367,อาคารศูนย์ออกกำลังกาย (Fitness) ทต.มะกอกเหนือ,307,296,4,7,สร้างอนาคตไทย,0,0.0
ควนขนุน,มะกอกเหนือ(เทศบาล),2,partylist,election_day,7.736405899999999,100.0686586,อาคารอเนกประสงค์(ข้างศูนย์พัฒนาเด็กเล็กบ้านปากคลอง),374,366,3,5,สร้างอนาคตไทย,0,0.0
ควนขนุน,มะกอกเหนือ(เทศบาล),3,partylist,election_day,7.7416636,100.0695367,ศาลาเฉลิมพระเกียรติ ร.9,229,226,3,0,สร้างอนาคตไทย,0,0.0
ควนขนุน,มะกอกเหนือ,0,partylist,election_day,7.7409914,100.0858852,โรงอาหารโรงเรียนประดู่เรียง,478,458,11,9,สร้างอนาคตไทย,1,0.002183406113537118
ควนขนุน,มะกอกเหนือ,1,partylist,election_day,7.739052,100.0712741,ศาลาประจำหมู่บ้านบ้านปากคลองเก่า,93,90,1,2,สร้างอนาคตไทย,0,0.0
ควนขนุน,มะกอกเหนือ,2,partylist,election_day,7.7544444,100.0663889,ศาลาประจำหมู่บ้านบ้านเขาอ้อ,113,108,1,4,สร้างอนาคตไทย,0,0.0
ควนขนุน,มะกอกเหนือ,3,partylist,election_day,7.7416636,100.0695367,ศาลาประจำหมู่บ้านบ้านค่ายเสือ,259,249,2,8,สร้างอนาคตไทย,0,0.0
ควนขนุน,มะกอกเหนือ,4,partylist,election_day,7.7416636,100.0695367,ศาลาประจำหมู่บ้านบ้านนาสวน,461,440,11,10,สร้างอนาคตไทย,0,0.0
ควนขนุน,มะกอกเหนือ,5,partylist,election_day,7.734133699999999,100.0518935,ศาลาเอนกประสงค์โรงเรียนวัดบ้านสวน,477,463,9,5,สร้างอนาคตไทย,0,0.0
ควนขนุน,มะกอกเหนือ,6,partylist,election_day,7.7335541,100.051063,ศาลาการเปรียญวัดบ้านสวน,485,466,8,11,สร้างอนาคตไทย,0,0.0
ควนขนุน,มะกอกเหนือ,7,partylist,election_day,7.713126,100.086706,วัดมะกอกเหนือ,420,405,10,5,สร้างอนาคตไทย,0,0.0
ควนขนุน,มะกอกเหนือ,8,partylist,election_day,7.755263100000001,100.0397776,ศาลาประจำหมู่บ้านบ้านดอนศาลา,413,399,9,5,สร้างอนาคตไทย,0,0.0
ควนขนุน,มะกอกเหนือ,9,partylist,election_day,7.7416636,100.0695367,ที่อ่านหนังสือประจำหมู่บ้านบ้านไสเลียบ,162,153,6,3,สร้างอนาคตไทย,0,0.0
ป่าพะยอม,ลานข่อย,0,partylist,election_day,7.8872993,99.8553365,ศาลาประจำหมู่บ้านบ้านลานข่อย,328,311,14,3,สร้างอนาคตไทย,0,0.0
ป่าพะยอม,ลานข่อย,1,partylist,election_day,7.8875764,99.87482,ศาลาการเปรียญวัดลานข่อย,438,422,9,7,สร้างอนาคตไทย,1,0.002369668246445498
ป่าพะยอม,ลานข่อย,2,partylist,election_day,7.8553141,99.8013351,ศาลาประจำหมู่บ้านบ้านห้วยหลุด,361,347,11,3,สร้างอนาคตไทย,1,0.002881844380403458
ป่าพะยอม,ลานข่อย,3,partylist,election_day,7.8808168,99.8327582,ศาลาประจำหมู่บ้านบ้านทุ่งชุมพล,355,341,10,4,สร้างอนาคตไทย,0,0.0
ป่าพะยอม,ลานข่อย,4,partylist,election_day,7.821256099999999,99.8794744,ศาลาประจำหมู่บ้านบ้านห้วยเรียน,365,350,13,2,สร้างอนาคตไทย,0,0.0
ป่าพะยอม,ลานข่อย,5,partylist,election_day,7.852371,99.797831,ศาลาประจำหมู่บ้านบ้านถ้ำลา,364,356,6,2,สร้างอนาคตไทย,0,0.0
ป่าพะยอม,ลานข่อย,6,partylist,election_day,7.8553141,99.8013351,ศาลาประจำหมู่บ้านบ้านมาดนั่ง,628,600,22,6,สร้างอนาคตไทย,1,0.0016666666666666668
ป่าพะยอม,ลานข่อย,7,partylist,election_day,7.8684401,99.902977,ศาลาประจำหมู่บ้านบ้านห้วยศรีเกษร,361,349,7,5,สร้างอนาคตไทย,0,0.0
ป่าพะยอม,ลานข่อย,8,partylist,election_day,7.8553141,99.8013351,ศาลาประจำหมู่บ้านบ้านห้วยรำพึง,513,488,17,8,สร้างอนาคตไทย,1,0.0020491803278688526
ป่าพะยอม,ลานข่อย,9,partylist,election_day,7.8553141,99.8013351,ศาลาประจำหมู่บ้านบ้านควนยาว,507,489,11,7,สร้างอนาคตไทย,0,0.0
ป่าพะยอม,ลานข่อย,10,partylist,election_day,,,,342,336,6,0,สร้างอนาคตไทย,1,0.002976190476190476
ป่าพะยอม,ลานข่อย,11,partylist,election_day,,,,595,572,13,10,สร้างอนาคตไทย,0,0.0
ศรีนครินทร์,ลำสินธ์ุ,0,partylist,election_day,7.565728799999999,99.9318053,ศาลาประจำหมู่บ้านบ้านคลองหมวย,561,533,11,17,สร้างอนาคตไทย,1,0.001876172607879925
